mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
9.678022408485413,1.4059920222579654,0.13271501064300537,0.11830862976580327,32,0.01,10,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
9.357244372367859,1.145066113240606,0.13325886726379393,0.12467053460684563,32,0.01,10,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.21866666666666665,0.14652014652014653,0.34782608695652173,0.4367816091954023,0.3044496487119438,0.6666666666666666,0.44386422976501305,0.0,0.42857142857142855,0.0,0.2993346483053789,0.2007124972399756,28
9.666993069648743,1.1087949379641222,0.13832573890686034,0.12956815216045053,32,0.01,10,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
12.37903356552124,1.730037589050592,0.15299856662750244,0.15926504702631653,32,0.01,10,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.42823529411764705,0.30363036303630364,0.45255474452554745,0.5633802816901409,0.49635036496350365,0.641025641025641,0.656,0.0,0.3127413127413127,0.0,0.3853918002100096,0.22314396526260982,3
12.629825019836426,1.9380018679962048,0.14729619026184082,0.14513863337636077,32,0.01,10,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.010909090909090908,0.03272727272727272,180
12.279855513572693,1.9401745884273496,0.1461254358291626,0.14362506409036643,32,0.01,10,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.07492795389048991,0.14652014652014653,0.40944881889763785,0.14545454545454545,0.41090146750524104,0.6666666666666666,0.4705882352941176,0.0,0.3307984790874524,0.0,0.26553063133162974,0.21330446112377244,60
12.364660739898682,1.663277453662597,0.15158958435058595,0.14887649841394682,32,0.01,10,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.2557544757033248,0.0,0.45144356955380577,0.0,0.08823529411764705,0.0,0.07954333393747777,0.14619360304845802,117
16.639158964157104,1.3268041988178565,0.13443684577941895,0.1269296627734668,32,0.01,20,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.2915601023017903,0.30163934426229505,0.787037037037037,0.593103448275862,0.36807095343680707,0.6666666666666666,0.507177033492823,0.0,0.424190800681431,0.0,0.3939445386154712,0.24745840865286184,2
17.16530137062073,1.8246730961860176,0.134706711769104,0.12643364990153994,32,0.01,20,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
17.008680295944213,2.2484426004541342,0.13527438640594483,0.11976538247482431,32,0.01,20,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.23746701846965704,0.14652014652014653,0.34782608695652173,0.1111111111111111,0.48971962616822434,0.5846153846153845,0.45801526717557245,0.0,0.3405456255879586,0.0,0.2715820266604576,0.19518432318793288,54
